,artist_id,name,popularity_1,genres1,female,male
849,872,J. Holiday,69,"['bassline', 'contemporary r&b', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",44.3,55.7
850,3108,Sidewalk Prophets,58,"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",59.4,40.6
851,3549,Mogwai,34,"['british post-rock', 'cosmic post-rock', 'indie rock', 'post-rock']",58.8,41.2
852,3578,The Shirelles,66,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",50.7,49.3
853,3539,Kirko Bangz,70,"['dirty south rap', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",59.8,40.2
854,3763,Xscape,67,"['pop', 'rap', 'trap']",57.0,43.0
855,3683,Julian Casablancas + The Voidz,63,['modern alternative rock'],55.3,44.7
856,2994,Garth Brooks,56,[],56.6,43.4
857,2908,Dokken,61,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",47.7,52.3
858,2979,Dave Brubeck,49,['newcastle nsw indie'],54.7,45.3
859,2482,The Sugarhill Gang,57,"['east coast hip hop', 'electro', 'funk', 'hip hop', 'hip house', 'new jersey rap', 'old school hip hop', 'rap']",59.8,40.2
860,1389,"Harry Connick, Jr.",63,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",55.4,44.6
861,3703,Riff Raff,49,[],60.0,40.0
862,717,Mila J,67,"['hip pop', 'pop r&b', 'r&b', 'trap queen', 'urban contemporary']",44.4,55.6
863,2449,Crystal Fighters,46,"['alternative dance', 'new rave']",51.3,48.7
864,2693,Demon Hunter,38,"['deathstep', 'dubstep', 'electro house', 'gaming dubstep']",51.1,48.9
865,654,Dorian,57,['chamber pop'],42.5,57.5
866,3522,Pharoahe Monch,67,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",45.8,54.2
867,3565,Selah Sue,44,"['chillwave', 'electra', 'electronica', 'vapor twitch', 'wonky']",53.0,47.0
868,3617,Redfoo,63,['deep flow'],50.9,49.1
869,1197,R5,60,"['pluggnb', 'vapor trap']",51.1,48.9
870,3596,Slaves,50,"['australian metal', 'australian metalcore', 'deathcore', 'melodic metalcore', 'metalcore']",51.2,48.8
871,1193,NIGHTMARE,74,"['alternative metal', 'nu metal']",40.5,59.5
872,2549,Lucius,64,"['acoustic pop', 'folk', 'lilith', 'modern folk rock', 'neo mellow', 'new americana']",53.6,46.4
873,1344,Pond,58,"['country rap', 'redneck']",42.4,57.6
874,2596,Dawes,59,"['alternative country', 'deep new americana', 'indie folk', 'indie rock', 'modern folk rock', 'new americana', 'roots rock', 'stomp and holler']",55.4,44.6
875,2652,The Whispers,63,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",52.7,47.3
876,2816,Pretty Lights,60,"['edm', 'glitch hop', 'jazztronica', 'livetronica']",52.8,47.2
877,2120,Keys N Krates,60,"['bass trap', 'edm', 'electro house', 'electronic trap', 'livetronica', 'vapor twitch']",54.3,45.7
878,2861,Junior Senior,62,['danish pop'],56.5,43.5
879,2341,Philip George,70,"['deep groove house', 'house', 'pop dance', 'tropical house', 'uk dance']",42.6,57.4
880,1522,Steel Panther,60,"['comic', 'comic metal', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",59.8,40.2
881,3097,Fink,66,['ninja'],59.1,40.9
882,3123,Suicide Silence,62,"['deathcore', 'melodic metalcore', 'metalcore']",43.4,56.6
883,2801,Big Daddy Weave,62,"['ccm', 'christian alternative rock', 'christian music', 'worship']",53.3,46.7
884,1630,The Oak Ridge Boys,64,"['classic country pop', 'country', 'country rock']",46.7,53.3
885,1680,Chevy Woods,63,"['dance pop', 'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",50.9,49.1
886,321,David Byrne,56,"['art pop', 'art punk', 'art rock', 'permanent wave', 'solo wave']",57.1,42.9
887,1682,Ceu,70,"['french indie pop', 'french pop']",51.2,48.8
888,449,The Milk Carton Kids,64,"['indie folk', 'new americana', 'stomp and flutter', 'stomp and holler']",54.8,45.2
889,377,Casey Veggies,57,"['hip hop', 'underground hip hop', 'west coast trap']",61.0,39.0
890,126,Hiss Golden Messenger,63,"['alternative country', 'deep new americana', 'folk', 'indie folk', 'modern folk rock', 'new americana', 'north carolina indie', 'north carolina roots', 'roots rock', 'stomp and holler']",55.0,45.0
891,301,Mary Lambert,51,"['neo mellow', 'pop']",45.4,54.6
892,255,Raury,64,"['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'underground hip hop']",47.0,53.0
893,734,Lucinda Williams,62,"['alternative country', 'anti-folk', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter']",51.5,48.5
894,645,Kidd Kidd,43,"['dance pop', 'pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",48.9,51.1
895,649,Widespread Panic,51,"['athens indie', 'jam band', 'roots rock', 'southern rock']",57.8,42.2
896,887,Zomboy,59,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap', 'glitch']",48.0,52.0
897,833,Chris Botti,61,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'vocal jazz']",45.7,54.3
898,3710,John Butler Trio,53,"['australian rock', 'banjo']",57.8,42.2
899,3274,Niykee Heaton,69,"['alt z', 'pop']",48.7,51.3
900,1771,Glen Hansard,68,"['irish rock', 'irish singer-songwriter', 'melancholia']",52.8,47.2
901,3526,Young Scooter,54,"['atl trap', 'dirty south rap', 'drill', 'gangster rap', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",51.7,48.3
902,3127,Rival Sons,62,"['alternative roots rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",56.6,43.4
903,101,No Rome,69,"['alt z', 'uk pop']",42.3,57.7
904,1400,Lemaitre,64,"['alternative dance', 'new french touch', 'norwegian pop']",48.2,51.8
905,3579,The Postal Service,68,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie']",55.2,44.8
906,61,Jason Isbell,64,"['alternative country', 'folk', 'indie folk', 'new americana', 'roots rock', 'stomp and holler']",50.1,49.9
907,2413,Rapsody,61,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",53.7,46.3
908,555,Grouper,71,"['ambient', 'ambient pop', 'art pop', 'dream pop', 'drone', 'electra', 'experimental ambient', 'experimental pop', 'modern dream pop']",52.6,47.4
909,2386,Giorgio Moroder,67,"['new romantic', 'synthpop']",57.2,42.8
910,460,Periphery,42,"['art pop', 'chamber pop', 'dark pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",45.7,54.3
911,2574,HELLYEAH,57,"['alternative metal', 'groove metal', 'industrial metal', 'metal', 'nu metal', 'post-grunge', 'rap rock', 'southern metal']",53.7,46.3
912,2551,Josh Garrels,57,"['acoustic pop', 'christian indie', 'indie folk', 'indiecoustica', 'indy indie', 'roots worship', 'stomp and holler']",47.3,52.7
913,2042,The Stylistics,66,"['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']",48.5,51.5
914,2090,Boston Symphony Orchestra,16,"['classical', 'classical era', 'early romantic era', 'german romanticism']",60.3,39.7
915,634,Waxahatchee,59,"['alabama indie', 'art pop', 'bubblegrunge', 'folk', 'indie folk', 'indie pop', 'indie rock']",40.6,59.4
916,2211,Dave Aude,51,"['contemporary country', 'country', 'country road']",51.0,49.0
917,3185,New York Philharmonic,58,"['classical tenor', 'italian tenor', 'operatic pop']",41.9,58.1
918,273,Fred Hammond,60,"['chicago rap', 'rap']",57.9,42.1
919,3049,Johnny Mathis,56,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",44.5,55.5
920,2757,Taj Mahal,59,"['acoustic blues', 'blues', 'blues rock', 'classic rock', 'country blues', 'country rock', 'folk', 'folk rock', 'funk', 'harmonica blues', 'jazz blues', 'modern blues', 'roots rock', 'soul', 'traditional blues']",53.4,46.6
921,426,Son Lux,61,['abstract hip hop'],45.2,54.8
922,2666,Miami Horror,62,"['alternative dance', 'australian dance', 'australian electropop', 'chillwave', 'electroclash', 'electronica', 'filter house', 'indie poptimism', 'indie soul', 'indietronica', 'new french touch', 'new rave', 'nu disco']",60.0,40.0
923,2885,Chris LeDoux,63,"['country', 'country road', 'country rock', 'wyoming roots']",51.5,48.5
924,345,Buddy Guy,60,"['acoustic blues', 'blues', 'blues rock', 'chicago blues', 'classic rock', 'country blues', 'electric blues', 'modern blues', 'soul blues', 'traditional blues']",44.5,55.5
925,1468,Joshua Bell,61,"['baroque', 'classical', 'early music', 'italian baroque']",49.3,50.7
926,1643,Our Lady Peace,58,"['alternative metal', 'alternative rock', 'canadian rock', 'pop rock', 'post-grunge', 'rock']",60.3,39.7
927,1557,Tenth Avenue North,60,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'world worship', 'worship']",51.0,49.0
928,1250,Phony Ppl,66,"['alternative r&b', 'indie r&b', 'indie soul']",53.7,46.3
929,3021,SecondCity,55,"['deep groove house', 'deep house', 'disco house', 'house', 'pop dance', 'uk dance', 'uk house', 'vocal house']",55.3,44.7
930,3001,Loreena McKennitt,48,"['canadian celtic', 'celtic', 'medieval folk', 'new age', 'world']",52.1,47.9
931,1275,The Coral,69,"['britpop', 'indie rock', 'modern rock', 'rock']",40.3,59.7
932,1417,Oingo Boingo,60,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']",53.1,46.9
933,1335,Real estate,66,"['indie folk', 'indie pop', 'new jersey indie']",41.6,58.4
934,1784,Borgore,57,"['indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",48.9,51.1
935,1853,The Gaslight Anthem,56,"['heartland rock', 'new jersey hardcore', 'new jersey indie', 'new jersey punk', 'skate punk']",59.0,41.0
936,1869,CeCe Winans,59,['gospel'],43.2,56.8
937,1669,Nashville Cast,53,['contemporary country'],43.0,57.0
938,1899,Freestyle,79,"['atl hip hop', 'atl trap', 'rap', 'trap']",59.0,41.0
939,1893,Isaac Hayes,61,"['classic soul', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",42.7,57.3
940,1186,Lenka,65,[],53.3,46.7
941,1148,Royal Republic,65,"['german rock', 'modern alternative rock', 'swedish alternative rock', 'swedish garage rock']",52.2,47.8
942,1081,Funda Arar,67,"['arabesk', 'turkish folk', 'turkish pop']",51.5,48.5
943,1085,Drive-By Truckers,64,"['alternative country', 'country rock', 'folk', 'new americana', 'roots rock', 'southern rock', 'stomp and holler']",50.4,49.6
944,902,Sarah Brightman,57,['operatic pop'],55.2,44.8
945,865,Indigo Girls,64,"['folk', 'lilith', 'pop rock', ""women's music""]",40.2,59.8
946,3220,Candlebox,70,"['alternative metal', 'alternative rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",51.4,48.6
947,1159,Cocoon,61,"['german pop', 'modern rock']",41.8,58.2
948,2384,Master P,57,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",54.4,45.6
949,1949,Jon Bon Jovi,71,['hard rock'],52.9,47.1
950,2645,Jerrod Niemann,66,"['contemporary country', 'country', 'country road', 'modern country rock']",40.8,59.2
951,1694,Anita Baker,57,"['contemporary r&b', 'funk', 'motown', 'neo soul', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']",44.8,55.2
952,1729,Joy Williams,67,"['acoustic pop', 'christian indie', 'indie folk', 'indiecoustica', 'nashville americana', 'nashville singer-songwriter', 'neo mellow', 'new americana']",54.5,45.5
953,1667,TCTS,64,"['deep groove house', 'house', 'pop dance', 'uk dance']",50.5,49.5
954,1875,Jamie T,54,[],43.2,56.8
955,1622,Oscar Peterson,63,"['adult standards', 'bebop', 'jazz', 'jazz piano', 'lounge', 'stride', 'vocal jazz']",54.0,46.0
956,1616,Kongos,70,"['modern alternative rock', 'modern blues rock', 'modern rock', 'south african pop', 'south african rock']",51.3,48.7
957,2528,King Crimson,61,"['album rock', 'art rock', 'classic rock', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock', 'zolo']",59.0,41.0
958,3235,Arch Enemy,64,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'slayer', 'swedish death metal', 'swedish melodeath', 'swedish metal']",58.8,41.2
959,3285,Cameo,68,"['disco', 'funk', 'motown', 'popping', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",56.3,43.7
960,1723,Reel Big Fish,62,"['modern ska punk', 'punk', 'ska', 'ska punk', 'skate punk', 'socal pop punk']",41.2,58.8
961,2322,Bing Crosby,66,"['adult standards', 'easy listening', 'lounge']",48.9,51.1
962,2319,Sixx: A.M.,65,"['alternative metal', 'nu metal', 'post-grunge']",41.2,58.8
963,1198,Dizzy Wright,59,"['indie pop rap', 'pop rap']",43.2,56.8
964,2859,Mandisa,62,"['ccm', 'christian alternative rock', 'christian music', 'worship']",44.6,55.4
965,2421,Bag Raiders,71,"['alternative dance', 'australian dance', 'filter house', 'indietronica', 'new rave', 'nu disco']",40.5,59.5
966,2779,Tori Amos,63,"['dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",48.5,51.5
967,2029,John Anderson,62,"['country', 'country road', 'country rock']",45.2,54.8
968,1233,Perfume,75,['dream smp'],41.3,58.7
969,3195,John Hiatt,61,"['alternative country', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'new americana', 'roots rock', 'singer-songwriter', 'soft rock']",54.5,45.5
970,906,Patti LaBelle,67,"['contemporary r&b', 'disco', 'funk', 'motown', 'neo soul', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",56.1,43.9
971,853,Jake Miller,71,"['alt z', 'electropop', 'indie poptimism', 'pop edm']",40.4,59.6
972,736,Arkells,56,"['canadian indie', 'canadian rock', 'hamilton on indie']",53.2,46.8
973,981,Menahan Street Band,63,"['funk', 'soul']",48.4,51.6
974,59,Lara Fabian,61,"['french pop', 'operatic pop']",50.0,50.0
975,1015,Laurie Berkner,63,"[""children's music"", 'kindie rock']",40.7,59.3
976,53,Clutch,64,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b', 'trap soul', 'uk contemporary r&b']",59.0,41.0
977,338,Francesca Battistelli,63,"['ccm', 'christian alternative rock', 'christian music', 'worship']",47.6,52.4
978,289,Tensnake,57,"['deep house', 'disco house', 'electronica', 'filter house', 'german house', 'hamburg electronic', 'house', 'indie soul', 'nu disco', 'tropical house', 'vocal house']",47.4,52.6
979,1556,Crooked I,35,"['emo rap', 'melodic rap']",53.6,46.4
980,471,Jaheim,60,"['contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",47.5,52.5
981,451,HEALTH,61,"[""preschool children's music""]",42.9,57.1
982,279,Theophilus London,64,"['chicago rap', 'rap']",53.3,46.7
983,658,Tribal Seeds,59,"['reggae', 'reggae rock', 'roots reggae', 'west coast reggae']",59.2,40.8
984,190,Charles Bradley,65,"['funk', 'soul']",55.9,44.1
985,646,Old Crow Medicine Show,59,"['bluegrass', 'folk', 'indie folk', 'modern old-time', 'new americana', 'old-time', 'progressive bluegrass', 'roots rock', 'stomp and holler']",45.6,54.4
986,3505,Joan Baez,66,"['american folk revival', 'folk', 'folk rock', 'singer-songwriter']",41.2,58.8
987,3015,Sir Sly,66,"['electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'vapor soul']",47.1,52.9
988,3687,Slick Rick,65,"['alternative hip hop', 'bronx hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",50.9,49.1
989,3728,Purity Ring,61,"['art pop', 'canadian electropop', 'chillwave', 'dark pop', 'dream pop', 'edmonton indie', 'electropop', 'escape room', 'grave wave', 'indietronica', 'metropopolis', 'shimmer pop']",48.3,51.7
990,2465,Social Distortion,64,"['punk', ""punk 'n' roll"", 'skate punk', 'socal pop punk']",48.9,51.1
991,2435,Cosmo Sheldrake,62,['uk pop'],45.8,54.2
992,3038,Jim Brickman,57,"['new age', 'new age piano']",41.0,59.0
993,2756,Jack White,65,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",57.5,42.5
994,2444,Baauer,61,"['bass trap', 'electro house', 'electronic trap', 'vapor twitch']",44.0,56.0
995,2123,Anberlin,67,"['christian alternative rock', 'christian rock', 'emo', 'pop punk', 'post-hardcore', 'screamo']",53.9,46.1
996,1207,Flogging Molly,64,"['celtic punk', 'celtic rock', 'comic', 'punk', 'skate punk']",42.1,57.9
997,2433,The Gap Band,66,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",43.1,56.9
998,1188,Chrisette Michele,55,"['contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",52.0,48.0
999,986,The Decemberists,57,"['alternative rock', 'anti-folk', 'baroque pop', 'canadian indie', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'pop rock', 'stomp and holler']",46.0,54.0
1000,1742,OK Go,71,"['alternative rock', 'chicago indie', 'indie rock', 'modern alternative rock', 'modern rock', 'permanent wave', 'pop rock', 'rock']",60.2,39.8
1001,2993,Jay Electronica,61,"['alternative hip hop', 'conscious hip hop', 'hip hop', 'psychedelic hip hop', 'rap', 'southern hip hop', 'underground hip hop']",59.8,40.2
1002,142,John Fogerty,65,"['blues rock', 'classic rock', 'country rock', 'heartland rock', 'mellow gold', 'rock', 'swamp rock']",51.6,48.4
1003,268,Matt and Kim,71,"['brooklyn indie', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock']",52.6,47.4
1004,2764,Kishi Bashi,66,"['chamber pop', 'indie pop', 'metropopolis', 'shimmer pop', 'stomp and holler', 'stomp and whittle']",48.8,51.2
1005,81,Alex Clare,67,['modern alternative rock'],40.7,59.3
1006,2823,Alkaline Trio,61,"['chicago punk', 'emo', 'pop punk', 'punk', 'screamo', 'skate punk']",48.1,51.9
1007,1452,Danielle Bradbery,75,"['contemporary country', 'country', 'country pop']",44.1,55.9
1008,2990,Queensryche,67,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive metal', 'rock', 'us power metal']",47.3,52.7
1009,3379,Skizzy Mars,63,"['indie pop rap', 'pop rap', 'underground hip hop']",45.0,55.0
1010,3359,Cassadee Pope,68,"['contemporary country', 'country', 'country pop', 'pop emo', 'post-teen pop', 'viral pop']",41.8,58.2
1011,3441,Elvis Costello,64,"['art rock', 'folk', 'folk rock', 'mellow gold', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter']",52.6,47.4
1012,1903,Andreas Bourani,65,['german pop'],60.0,40.0
1013,3280,Smallpools,64,"['electropop', 'hopebeat', 'indie poptimism', 'la indie', 'la pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock']",41.3,58.7
1014,3640,Leonardo Favio,64,"['bolero', 'cancion melodica', 'cantautor', 'latin pop', 'pop romantico', 'ranchera']",44.2,55.8
1015,2301,Frank Turner,48,"['acoustic rock', 'folk punk']",61.0,39.0
1016,569,Mack 10,66,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",40.7,59.3
1017,2228,Webbie,65,"['baton rouge rap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",55.6,44.4
